resultId,raceId,driverId,positionOrder,points,laps,rank,statusId,time_,fastestLapTime_,fastestLapSpeed_
24225,1011,844,3,16.0,57,1,1,0 days 01:34:27.426000,0 days 00:01:33.411000,208.575
24226,1011,830,4,12.0,57,9,1,0 days 01:34:27.703000,0 days 00:01:35.311000,204.417
24227,1011,20,5,10.0,57,4,1,0 days 01:34:57.363000,0 days 00:01:34.895000,205.313
24228,1011,846,6,8.0,57,12,1,0 days 01:35:07.049000,0 days 00:01:35.777000,203.422
24229,1011,8,7,6.0,57,11,1,0 days 01:35:08.765000,0 days 00:01:35.589000,203.822
24230,1011,842,8,4.0,57,8,1,0 days 01:35:19.389000,0 days 00:01:35.291000,204.46
24231,1011,848,9,2.0,57,16,1,0 days 01:35:23.992000,0 days 00:01:36.752000,201.372
24232,1011,815,10,1.0,57,14,1,0 days 01:35:24.991000,0 days 00:01:36.330000,202.254
24233,1011,841,11,0.0,57,7,1,0 days 01:35:25.894000,0 days 00:01:35.237000,204.575
24234,1011,826,12,0.0,56,5,11,,0 days 00:01:34.934000,205.228
24235,1011,825,13,0.0,56,13,11,,0 days 00:01:35.892000,203.178
24236,1011,840,14,0.0,56,17,11,,0 days 00:01:37.037000,200.781
24237,1011,847,15,0.0,56,19,11,,0 days 00:01:37.313000,200.211
24238,1011,9,16,0.0,55,20,12,,0 days 00:01:37.903000,199.005
24239,1011,807,17,0.0,53,6,5,,0 days 00:01:35.215000,204.623
24240,1011,817,18,0.0,53,15,60,,0 days 00:01:36.697000,201.487
24241,1011,832,19,0.0,53,10,130,,0 days 00:01:35.586000,203.829
24242,1011,154,20,0.0,16,18,31,,0 days 00:01:37.262000,200.316
24243,1012,1,1,25.0,56,5,1,0 days 01:32:06.350000,0 days 00:01:35.892000,204.642
24244,1012,822,2,18.0,56,4,1,0 days 01:32:12.902000,0 days 00:01:34.872000,206.842
24245,1012,20,3,15.0,56,2,1,0 days 01:32:20.124000,0 days 00:01:34.836000,206.921
24246,1012,830,4,12.0,56,6,1,0 days 01:32:33.977000,0 days 00:01:36.143000,204.108
24247,1012,844,5,10.0,56,3,1,0 days 01:32:37.626000,0 days 00:01:34.860000,206.869
24248,1012,842,6,9.0,56,1,1,0 days 01:33:35.657000,0 days 00:01:34.742000,207.126
24249,1012,817,7,6.0,55,16,11,,0 days 00:01:38.632000,198.957
24250,1012,815,8,4.0,55,17,11,,0 days 00:01:38.702000,198.816
24251,1012,8,9,2.0,55,12,11,,0 days 00:01:37.812000,200.625
24252,1012,848,10,1.0,55,18,11,,0 days 00:01:38.901000,198.416
24253,1012,154,11,0.0,55,8,11,,0 days 00:01:36.873000,202.57
24254,1012,840,12,0.0,55,7,11,,0 days 00:01:36.678000,202.978
24255,1012,825,13,0.0,55,10,11,,0 days 00:01:37.471000,201.327
24256,1012,832,14,0.0,55,11,11,,0 days 00:01:37.502000,201.263
24257,1012,841,15,0.0,55,14,11,,0 days 00:01:38.048000,200.142
24258,1012,847,16,0.0,54,9,12,,0 days 00:01:37.283000,201.716
24259,1012,9,17,0.0,54,20,12,,0 days 00:01:39.772000,196.684
24260,1012,846,18,0.0,50,15,4,,0 days 00:01:38.346000,199.536
24261,1012,826,19,0.0,41,13,4,,0 days 00:01:37.975000,200.291
24262,1012,807,20,0.0,16,19,131,,0 days 00:01:39.677000,196.871
24263,1013,822,1,25.0,51,2,1,0 days 01:31:52.942000,0 days 00:01:44.024000,207.748
24264,1013,1,2,18.0,51,3,1,0 days 01:31:54.466000,0 days 00:01:44.166000,207.465
24265,1013,20,3,15.0,51,4,1,0 days 01:32:04.681000,0 days 00:01:44.629000,206.546
24266,1013,830,4,12.0,51,5,1,0 days 01:32:10.435000,0 days 00:01:44.794000,206.221
24267,1013,844,5,11.0,51,1,1,0 days 01:33:02.049000,0 days 00:01:43.009000,209.795
24268,1013,815,6,8.0,51,7,1,0 days 01:33:09.358000,0 days 00:01:45.524000,204.795
24269,1013,832,7,6.0,51,10,1,0 days 01:33:16.768000,0 days 00:01:45.807000,204.247
24270,1013,846,8,4.0,51,6,1,0 days 01:33:33.210000,0 days 00:01:45.394000,205.047
24271,1013,840,9,2.0,51,12,1,0 days 01:33:36.758000,0 days 00:01:46.009000,203.858
24272,1013,8,10,1.0,50,13,11,,0 days 00:01:46.479000,202.958
24273,1013,848,11,0.0,50,9,11,,0 days 00:01:45.754000,204.349
24274,1013,841,12,0.0,50,11,11,,0 days 00:01:45.969000,203.935
24275,1013,825,13,0.0,50,14,11,,0 days 00:01:46.682000,202.572
24276,1013,807,14,0.0,50,17,11,,0 days 00:01:47.407000,201.204
24277,1013,847,15,0.0,49,16,12,,0 days 00:01:47.251000,201.497
24278,1013,9,16,0.0,49,19,12,,0 days 00:01:47.709000,200.64
24279,1013,842,17,0.0,38,8,7,,0 days 00:01:45.712000,204.43
24280,1013,154,18,0.0,38,20,23,,0 days 00:01:48.517000,199.146
24281,1013,826,19,0.0,33,18,4,,0 days 00:01:47.681000,200.692
24282,1013,817,20,0.0,31,15,4,,0 days 00:01:46.767000,202.41
24283,1014,1,1,26.0,66,1,1,0 days 01:35:50.443000,0 days 00:01:18.492000,213.499
24284,1014,822,2,18.0,66,2,1,0 days 01:35:54.517000,0 days 00:01:18.737000,212.835
24285,1014,830,3,15.0,66,3,1,0 days 01:35:58.122000,0 days 00:01:19.769000,210.081
24286,1014,20,4,12.0,66,4,1,0 days 01:35:59.610000,0 days 00:01:19.820000,209.947
24287,1014,844,5,10.0,66,5,1,0 days 01:36:03.804000,0 days 00:01:20.002000,209.469
24288,1014,842,6,8.0,66,6,1,0 days 01:36:10.019000,0 days 00:01:20.536000,208.08
24289,1014,825,7,6.0,66,9,1,0 days 01:36:18.602000,0 days 00:01:20.770000,207.478
24290,1014,832,8,4.0,66,10,1,0 days 01:36:22.785000,0 days 00:01:20.859000,207.249
24291,1014,826,9,2.0,66,8,1,0 days 01:36:23.499000,0 days 00:01:20.726000,207.591
24292,1014,154,10,1.0,66,12,1,0 days 01:36:25.084000,0 days 00:01:21.057000,206.743
24293,1014,848,11,0.0,66,11,1,0 days 01:36:25.888000,0 days 00:01:21.028000,206.817
24294,1014,817,12,0.0,66,7,1,0 days 01:36:27.201000,0 days 00:01:20.615000,207.876
24295,1014,807,13,0.0,66,13,1,0 days 01:36:29.684000,0 days 00:01:21.282000,206.171
24296,1014,8,14,0.0,66,14,1,0 days 01:36:32.246000,0 days 00:01:21.382000,205.917
24297,1014,815,15,0.0,66,16,1,0 days 01:36:37.320000,0 days 00:01:21.859000,204.717
24298,1014,841,16,0.0,66,15,1,0 days 01:36:38.134000,0 days 00:01:21.833000,204.782
24299,1014,847,17,0.0,65,17,11,,0 days 00:01:22.382000,203.418
24300,1014,9,18,0.0,65,19,11,,0 days 00:01:23.202000,201.413
24301,1014,840,19,0.0,44,20,4,,0 days 00:01:23.226000,201.355
24302,1014,846,20,0.0,44,18,4,,0 days 00:01:22.561000,202.977
24306,1015,1,1,25.0,78,6,1,0 days 01:43:28.437000,0 days 00:01:16.167000,157.721
24307,1015,20,2,18.0,78,9,1,0 days 01:43:31.039000,0 days 00:01:16.277000,157.494
24308,1015,822,3,15.0,78,2,1,0 days 01:43:31.599000,0 days 00:01:15.163000,159.828
24309,1015,830,4,12.0,78,7,1,0 days 01:43:33.974000,0 days 00:01:16.229000,157.593
24310,1015,842,5,11.0,78,1,1,0 days 01:43:38.383000,0 days 00:01:14.279000,161.73
24311,1015,832,6,8.0,78,5,1,0 days 01:44:21.891000,0 days 00:01:15.891000,158.295
24312,1015,826,7,6.0,78,10,1,0 days 01:44:23.011000,0 days 00:01:16.288000,157.471
24313,1015,848,8,4.0,78,3,1,0 days 01:44:23.637000,0 days 00:01:15.607000,158.89
24314,1015,817,9,2.0,78,4,1,0 days 01:44:29.331000,0 days 00:01:15.697000,158.701
24315,1015,154,10,1.0,78,16,1,0 days 01:44:29.471000,0 days 00:01:16.746000,156.531
24316,1015,846,11,0.0,78,13,1,0 days 01:44:35.238000,0 days 00:01:16.413000,157.214
24317,1015,825,14,0.0,77,17,11,,0 days 00:01:16.992000,156.031
24318,1015,815,12,0.0,77,15,11,,0 days 00:01:16.613000,156.803
24319,1015,807,13,0.0,77,8,11,,0 days 00:01:16.276000,157.496
24320,1015,847,15,0.0,77,18,11,,0 days 00:01:17.038000,155.938
24321,1015,840,16,0.0,77,12,11,,0 days 00:01:16.379000,157.284
24322,1015,8,17,0.0,77,14,11,,0 days 00:01:16.436000,157.166
24323,1015,9,18,0.0,77,19,11,,0 days 00:01:17.388000,155.233
24324,1015,841,19,0.0,76,11,12,,0 days 00:01:16.299000,157.448
24325,1015,844,20,0.0,16,20,4,,0 days 00:01:19.151000,151.775
24326,1016,1,1,25.0,70,4,1,0 days 01:29:07.084000,0 days 00:01:14.813000,209.851
24327,1016,20,2,18.0,70,5,1,0 days 01:29:10.742000,0 days 00:01:14.875000,209.677
24328,1016,844,3,15.0,70,2,1,0 days 01:29:11.780000,0 days 00:01:14.356000,211.14
24329,1016,822,4,13.0,70,1,1,0 days 01:29:58.127000,0 days 00:01:13.078000,214.833
24330,1016,830,5,10.0,70,3,1,0 days 01:30:04.739000,0 days 00:01:14.767000,209.98
24331,1016,817,6,8.0,69,9,11,,0 days 00:01:16.075000,206.37
24332,1016,807,7,6.0,69,7,11,,0 days 00:01:15.995000,206.587
24333,1016,842,8,4.0,69,10,11,,0 days 00:01:16.157000,206.147
24334,1016,840,9,2.0,69,8,11,,0 days 00:01:16.043000,206.456
24335,1016,826,10,1.0,69,11,11,,0 days 00:01:16.198000,206.036
24336,1016,832,11,0.0,69,15,11,,0 days 00:01:16.471000,205.301
24337,1016,815,12,0.0,69,13,11,,0 days 00:01:16.314000,205.723
24338,1016,841,13,0.0,69,14,11,,0 days 00:01:16.365000,205.586
24339,1016,154,14,0.0,69,12,11,,0 days 00:01:16.245000,205.909
24340,1016,8,15,0.0,69,6,11,,0 days 00:01:15.442000,208.101
24341,1016,847,16,0.0,68,17,12,,0 days 00:01:17.241000,203.254
24342,1016,825,17,0.0,68,19,12,,0 days 00:01:17.309000,203.075
24343,1016,9,18,0.0,67,18,13,,0 days 00:01:17.285000,203.139
24344,1016,848,19,0.0,59,16,130,,0 days 00:01:17.151000,203.491
24345,1016,846,20,0.0,8,20,22,,0 days 00:01:18.023000,201.217
24346,1017,1,1,25.0,53,2,1,0 days 01:24:31.198000,0 days 00:01:32.764000,226.717
24347,1017,822,2,18.0,53,3,1,0 days 01:24:49.254000,0 days 00:01:33.586000,224.725
24348,1017,844,3,15.0,53,4,1,0 days 01:24:50.183000,0 days 00:01:33.828000,224.146
24349,1017,830,4,12.0,53,5,1,0 days 01:25:06.103000,0 days 00:01:34.162000,223.351
24350,1017,20,5,11.0,53,1,1,0 days 01:25:33.994000,0 days 00:01:32.740000,226.775
24351,1017,832,6,8.0,53,6,1,0 days 01:26:06.660000,0 days 00:01:34.561000,222.408
24352,1017,8,7,6.0,52,8,11,,0 days 00:01:34.873000,221.677
24353,1017,807,8,4.0,52,10,11,,0 days 00:01:34.950000,221.497
24354,1017,846,9,2.0,52,7,11,,0 days 00:01:34.754000,221.955
24355,1017,842,10,1.0,52,15,11,,0 days 00:01:35.197000,220.922
24356,1017,817,11,0.0,52,14,11,,0 days 00:01:35.150000,221.032
24357,1017,815,12,0.0,52,11,11,,0 days 00:01:35.014000,221.348
24358,1017,840,13,0.0,52,9,11,,0 days 00:01:34.924000,221.558
24359,1017,826,14,0.0,52,16,11,,0 days 00:01:35.225000,220.857
24360,1017,848,15,0.0,52,12,11,,0 days 00:01:35.029000,221.313
24361,1017,841,16,0.0,52,13,11,,0 days 00:01:35.115000,221.113
24362,1017,825,17,0.0,52,18,11,,0 days 00:01:35.692000,219.78
24363,1017,9,18,0.0,51,20,12,,0 days 00:01:36.608000,217.696
24364,1017,847,19,0.0,51,19,12,,0 days 00:01:35.830000,219.463
24365,1017,154,20,0.0,44,17,31,,0 days 00:01:35.691000,219.782
24366,1018,830,1,26.0,71,1,1,0 days 01:22:01.822000,0 days 00:01:07.475000,230.378
24367,1018,844,2,18.0,71,3,1,0 days 01:22:04.546000,0 days 00:01:07.994000,228.62
24368,1018,822,3,15.0,71,7,1,0 days 01:22:20.782000,0 days 00:01:08.565000,226.716
24369,1018,20,4,12.0,71,2,1,0 days 01:22:21.432000,0 days 00:01:07.676000,229.694
24370,1018,1,5,10.0,71,5,1,0 days 01:22:24.627000,0 days 00:01:08.050000,228.432
24371,1018,846,6,8.0,70,8,11,,0 days 00:01:08.699000,226.274
24372,1018,842,7,6.0,70,9,11,,0 days 00:01:08.790000,225.974
24373,1018,832,8,4.0,70,6,11,,0 days 00:01:08.117000,228.207
24374,1018,8,9,2.0,70,15,11,,0 days 00:01:09.126000,224.876
24375,1018,841,10,1.0,70,13,11,,0 days 00:01:09.051000,225.12
24376,1018,815,11,0.0,70,14,11,,0 days 00:01:09.061000,225.087
24377,1018,817,12,0.0,70,4,11,,0 days 00:01:08.019000,228.536
24378,1018,807,13,0.0,70,16,11,,0 days 00:01:09.248000,224.48
24379,1018,840,14,0.0,70,17,11,,0 days 00:01:09.288000,224.35
24380,1018,848,15,0.0,70,11,11,,0 days 00:01:08.946000,225.463
24381,1018,154,16,0.0,70,12,11,,0 days 00:01:08.987000,225.329
24382,1018,826,17,0.0,70,18,11,,0 days 00:01:09.498000,223.672
24383,1018,847,18,0.0,69,19,12,,0 days 00:01:09.926000,222.303
24384,1018,825,19,0.0,69,10,12,,0 days 00:01:08.903000,225.604
24385,1018,9,20,0.0,68,20,13,,0 days 00:01:10.964000,219.051
24386,1019,1,1,26.0,52,1,1,0 days 01:21:08.452000,0 days 00:01:27.369000,242.735
24387,1019,822,2,18.0,52,2,1,0 days 01:21:33.380000,0 days 00:01:27.406000,242.633
24388,1019,844,3,15.0,52,5,1,0 days 01:21:38.569000,0 days 00:01:29.313000,237.452
24389,1019,842,4,12.0,52,8,1,0 days 01:21:43.144000,0 days 00:01:29.544000,236.839
24390,1019,830,5,10.0,52,4,1,0 days 01:21:47.910000,0 days 00:01:29.272000,237.561
24391,1019,832,6,8.0,52,11,1,0 days 01:22:02.091000,0 days 00:01:29.757000,236.277
24392,1019,817,7,6.0,52,9,1,0 days 01:22:02.853000,0 days 00:01:29.624000,236.628
24393,1019,8,8,4.0,52,14,1,0 days 01:22:13.992000,0 days 00:01:30.034000,235.551
24394,1019,826,9,2.0,52,12,1,0 days 01:22:15.172000,0 days 00:01:29.910000,235.875
24395,1019,807,10,1.0,52,13,1,0 days 01:22:21.185000,0 days 00:01:29.949000,235.773
24396,1019,846,11,0.0,52,10,1,0 days 01:22:22.733000,0 days 00:01:29.636000,236.596
24397,1019,848,12,0.0,52,15,1,0 days 01:22:24.069000,0 days 00:01:30.872000,233.378
24398,1019,840,13,0.0,52,6,1,0 days 01:22:29.538000,0 days 00:01:29.390000,237.248
24399,1019,847,14,0.0,51,16,11,,0 days 00:01:31.013000,233.017
24400,1019,9,15,0.0,51,17,11,,0 days 00:01:31.509000,231.754
24401,1019,20,16,0.0,51,3,11,,0 days 00:01:28.733000,239.004
24402,1019,815,17,0.0,51,7,11,,0 days 00:01:29.456000,237.072
24403,1019,841,18,0.0,18,18,20,,0 days 00:01:32.464000,229.36
24404,1019,154,19,0.0,9,20,4,,0 days 00:01:34.350000,224.775
24405,1019,825,20,0.0,6,19,4,,0 days 00:01:33.425000,227.001
24406,1020,830,1,26.0,64,1,1,0 days 01:44:31.275000,0 days 00:01:16.645000,214.839
24407,1020,20,2,18.0,64,2,1,0 days 01:44:38.608000,0 days 00:01:16.794000,214.423
24408,1020,826,3,15.0,64,6,1,0 days 01:44:39.580000,0 days 00:01:17.708000,211.9
24409,1020,840,4,12.0,64,8,1,0 days 01:44:40.241000,0 days 00:01:17.831000,211.566
24410,1020,832,5,10.0,64,9,1,0 days 01:44:40.858000,0 days 00:01:17.841000,211.538
24411,1020,848,6,8.0,64,10,1,0 days 01:44:41.327000,0 days 00:01:17.850000,211.514
24412,1020,154,7,6.0,64,7,1,0 days 01:44:48.113000,0 days 00:01:17.746000,211.797
24413,1020,825,8,4.0,64,5,1,0 days 01:44:50.040000,0 days 00:01:17.507000,212.45
24414,1020,1,9,2.0,64,12,1,0 days 01:44:50.942000,0 days 00:01:18.811000,208.935
24415,1020,9,10,1.0,64,13,1,0 days 01:44:56.262000,0 days 00:01:19.062000,208.271
24416,1020,847,11,0.0,64,3,1,0 days 01:44:57.679000,0 days 00:01:17.485000,212.51
24417,1020,8,12,0.0,64,15,1,0 days 01:45:13.489000,0 days 00:01:19.563000,206.96
24418,1020,841,13,0.0,64,14,1,0 days 01:45:15.124000,0 days 00:01:19.300000,207.646
24419,1020,842,14,0.0,61,4,4,,0 days 00:01:17.495000,212.483
24420,1020,822,15,0.0,56,11,3,,0 days 00:01:18.272000,210.374
24421,1020,807,16,0.0,39,17,3,,0 days 00:01:29.576000,183.826
24422,1020,844,17,0.0,27,16,3,,0 days 00:01:27.697000,187.764
24423,1020,846,18,0.0,25,18,75,,0 days 00:01:31.081000,180.788
24424,1020,817,19,0.0,13,19,43,,0 days 00:01:32.654000,177.719
24425,1020,815,20,0.0,1,0,20,,0 days 00:01:28.217748947,210.58524607730575
24426,1021,1,1,25.0,70,2,1,0 days 01:35:03.796000,0 days 00:01:18.528000,200.84
24427,1021,830,2,19.0,70,1,1,0 days 01:35:21.592000,0 days 00:01:17.103000,204.552
24428,1021,20,3,15.0,70,4,1,0 days 01:36:05.229000,0 days 00:01:19.786000,197.673
24429,1021,844,4,12.0,70,5,1,0 days 01:36:09.046000,0 days 00:01:20.493000,195.937
24430,1021,832,5,10.0,69,10,11,,0 days 00:01:21.002000,194.706
24431,1021,842,6,8.0,69,12,11,,0 days 00:01:21.045000,194.602
24432,1021,8,7,6.0,69,9,11,,0 days 00:01:20.880000,195.0
24433,1021,822,8,4.0,69,3,11,,0 days 00:01:19.331000,198.807
24434,1021,846,9,2.0,69,13,11,,0 days 00:01:21.188000,194.26
24435,1021,848,10,1.0,69,7,11,,0 days 00:01:20.621000,195.626
24436,1021,815,11,0.0,69,15,11,,0 days 00:01:21.734000,192.962
24437,1021,807,12,0.0,69,14,11,,0 days 00:01:21.650000,193.161
24438,1021,825,13,0.0,69,11,11,,0 days 00:01:21.008000,194.691
24439,1021,817,14,0.0,69,8,11,,0 days 00:01:20.839000,195.098
24440,1021,826,15,0.0,68,16,12,,0 days 00:01:21.932000,192.496
24441,1021,847,16,0.0,68,17,12,,0 days 00:01:22.386000,191.435
24442,1021,840,17,0.0,68,6,12,,0 days 00:01:20.603000,195.67
24443,1021,841,18,0.0,68,19,12,,0 days 00:01:23.134000,189.712
24444,1021,9,19,0.0,67,20,13,,0 days 00:01:23.436000,189.026
24445,1021,154,20,0.0,49,18,34,,0 days 00:01:22.809000,190.457
24446,1022,844,1,25.0,44,4,1,0 days 01:23:45.710000,0 days 00:01:46.664000,236.39
24447,1022,1,2,18.0,44,3,1,0 days 01:23:46.691000,0 days 00:01:46.580000,236.577
24448,1022,822,3,15.0,44,2,1,0 days 01:23:58.295000,0 days 00:01:46.465000,236.832
24449,1022,20,4,13.0,44,1,1,0 days 01:24:12.132000,0 days 00:01:46.409000,236.957
24450,1022,848,5,10.0,44,5,1,0 days 01:25:07.035000,0 days 00:01:47.507000,234.537
24451,1022,815,6,8.0,44,13,1,0 days 01:25:10.158000,0 days 00:01:48.781000,231.79
24452,1022,826,7,6.0,44,7,1,0 days 01:25:15.367000,0 days 00:01:48.143000,233.157
24453,1022,807,8,4.0,44,9,1,0 days 01:25:32.349000,0 days 00:01:48.349000,232.714
24454,1022,842,9,2.0,44,17,1,0 days 01:25:34.878000,0 days 00:01:49.700000,229.848
24455,1022,840,10,1.0,44,10,1,0 days 01:25:35.548000,0 days 00:01:48.357000,232.697
24456,1022,846,11,0.0,43,8,5,,0 days 00:01:48.321000,232.774
24457,1022,825,12,0.0,43,11,11,,0 days 00:01:48.677000,232.012
24458,1022,154,13,0.0,43,16,11,,0 days 00:01:49.274000,230.744
24459,1022,817,14,0.0,43,18,11,,0 days 00:01:50.451000,228.285
24460,1022,847,15,0.0,43,14,11,,0 days 00:01:48.860000,231.622
24461,1022,8,16,0.0,43,12,11,,0 days 00:01:48.753000,231.85
24462,1022,9,17,0.0,43,15,11,,0 days 00:01:49.220000,230.858
24463,1022,841,18,0.0,42,6,3,,0 days 00:01:47.560000,234.421
24464,1022,832,19,0.0,1,0,75,,0 days 00:01:28.217748947,210.58524607730575
24465,1022,830,20,0.0,0,0,3,,0 days 00:01:28.217748947,210.58524607730575
24466,1023,844,1,25.0,53,4,1,0 days 01:15:26.665000,0 days 00:01:23.009000,251.235
24467,1023,822,2,18.0,53,3,1,0 days 01:15:27.500000,0 days 00:01:22.859000,251.69
24468,1023,1,3,16.0,53,1,1,0 days 01:16:01.864000,0 days 00:01:21.779000,255.014
24469,1023,817,4,12.0,53,7,1,0 days 01:16:12.180000,0 days 00:01:23.466000,249.859
24470,1023,807,5,10.0,53,8,1,0 days 01:16:24.830000,0 days 00:01:23.641000,249.337
24471,1023,848,6,8.0,53,6,1,0 days 01:16:25.980000,0 days 00:01:23.364000,250.165
24472,1023,815,7,6.0,53,9,1,0 days 01:16:40.467000,0 days 00:01:23.770000,248.953
24473,1023,830,8,4.0,53,5,1,0 days 01:16:41.157000,0 days 00:01:23.143000,250.83
24474,1023,841,9,2.0,52,15,11,,0 days 00:01:24.503000,246.793
24475,1023,846,10,1.0,52,11,11,,0 days 00:01:24.044000,248.141
24476,1023,842,11,0.0,52,10,11,,0 days 00:01:23.885000,248.611
24477,1023,840,12,0.0,52,12,11,,0 days 00:01:24.165000,247.784
24478,1023,20,13,0.0,52,2,11,,0 days 00:01:22.799000,251.872
24479,1023,847,14,0.0,52,16,11,,0 days 00:01:24.842000,245.807
24480,1023,8,15,0.0,52,13,11,,0 days 00:01:24.419000,247.039
24481,1023,154,16,0.0,52,17,11,,0 days 00:01:24.985000,245.393
24482,1023,9,17,0.0,51,18,12,,0 days 00:01:24.989000,245.382
24483,1023,825,18,0.0,43,14,9,,0 days 00:01:24.443000,246.968
24484,1023,826,19,0.0,29,20,5,,0 days 00:01:25.772000,243.142
24485,1023,832,20,0.0,27,19,36,,0 days 00:01:25.637000,243.525
24486,1024,20,1,25.0,61,5,1,0 days 01:58:33.667000,0 days 00:01:44.802000,173.916
24487,1024,844,2,18.0,61,4,1,0 days 01:58:36.308000,0 days 00:01:44.723000,174.047
24488,1024,830,3,15.0,61,8,1,0 days 01:58:37.488000,0 days 00:01:45.176000,173.298
24489,1024,1,4,12.0,61,7,1,0 days 01:58:38.275000,0 days 00:01:44.914000,173.73
24490,1024,822,5,10.0,61,2,1,0 days 01:58:39.786000,0 days 00:01:43.534000,176.046
24491,1024,848,6,8.0,61,9,1,0 days 01:58:45.330000,0 days 00:01:45.260000,173.159
24492,1024,846,7,6.0,61,11,1,0 days 01:58:48.436000,0 days 00:01:45.716000,172.412
24493,1024,842,8,4.0,61,13,1,0 days 01:58:49.214000,0 days 00:01:45.769000,172.326
24494,1024,807,9,2.0,61,12,1,0 days 01:58:50.385000,0 days 00:01:45.765000,172.333
24495,1024,841,10,1.0,61,10,1,0 days 01:59:01.522000,0 days 00:01:45.630000,172.553
24496,1024,154,11,0.0,61,16,1,0 days 01:59:09.103000,0 days 00:01:46.274000,171.507
24497,1024,832,12,0.0,61,15,1,0 days 01:59:09.641000,0 days 00:01:45.969000,172.001
24498,1024,840,13,0.0,61,6,1,0 days 01:59:10.086000,0 days 00:01:44.896000,173.76
24499,1024,817,14,0.0,61,14,1,0 days 01:59:11.327000,0 days 00:01:45.915000,172.088
24500,1024,826,15,0.0,61,3,1,0 days 01:59:11.845000,0 days 00:01:44.371000,174.634
24501,1024,9,16,0.0,61,18,1,0 days 01:59:20.691000,0 days 00:01:46.793000,170.674
24502,1024,825,17,0.0,61,1,1,0 days 02:00:00.189000,0 days 00:01:42.301000,178.168
24503,1024,8,18,0.0,49,19,4,,0 days 00:01:47.062000,170.245
24504,1024,815,19,0.0,42,17,5,,0 days 00:01:46.683000,170.85
24505,1024,847,20,0.0,34,20,4,,0 days 00:01:48.285000,168.322
24506,1025,1,1,26.0,53,1,1,0 days 01:33:38.992000,0 days 00:01:35.761000,219.847
24507,1025,822,2,18.0,53,3,1,0 days 01:33:42.821000,0 days 00:01:36.316000,218.58
24508,1025,844,3,15.0,53,2,1,0 days 01:33:44.204000,0 days 00:01:36.193000,218.86
24509,1025,830,4,12.0,53,5,1,0 days 01:33:53.202000,0 days 00:01:36.937000,217.18
24510,1025,848,5,10.0,53,4,1,0 days 01:34:17.340000,0 days 00:01:36.762000,217.573
24511,1025,832,6,8.0,53,6,1,0 days 01:34:24.881000,0 days 00:01:38.020000,214.78
24512,1025,815,7,6.0,53,7,1,0 days 01:34:27.720000,0 days 00:01:38.043000,214.73
24513,1025,846,8,4.0,53,11,1,0 days 01:34:36.741000,0 days 00:01:38.301000,214.166
24514,1025,825,9,2.0,53,8,1,0 days 01:34:37.771000,0 days 00:01:38.130000,214.539
24515,1025,807,10,1.0,53,12,1,0 days 01:34:38.833000,0 days 00:01:38.519000,213.692
24516,1025,840,11,0.0,53,15,1,0 days 01:34:39.813000,0 days 00:01:38.611000,213.493
24517,1025,826,12,0.0,53,9,1,0 days 01:34:41.488000,0 days 00:01:38.228000,214.325
24518,1025,8,13,0.0,53,13,1,0 days 01:34:47.902000,0 days 00:01:38.589000,213.541
24519,1025,842,14,0.0,53,14,1,0 days 01:34:49.068000,0 days 00:01:38.606000,213.504
24520,1025,841,15,0.0,53,16,1,0 days 01:34:52.338000,0 days 00:01:38.696000,213.309
24521,1025,9,16,0.0,28,19,23,,0 days 00:01:42.327000,205.74
